id,createdAt,updatedAt,taxon,estatus,id_valido,taxon_valido,referencia,categoria_agrobiodiversidad,es_parientesilvestre,es_domesticado,es_quelite,comentarios_revision,usuario
34978ANGIO,2023-02-20 05:01:52.812+00,2023-02-20 05:01:52.812+00,Rubus palmeri,Aceptado/Válido,34978ANGIO,Rubus palmeri,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
34979ANGIO,2023-02-20 05:01:52.895+00,2023-02-20 05:01:52.895+00,Rubus pringlei,Aceptado/Válido,34979ANGIO,Rubus pringlei,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
34980ANGIO,2023-02-20 05:01:52.973+00,2023-02-20 05:01:52.973+00,Rubus sapidus,Aceptado/Válido,34980ANGIO,Rubus sapidus,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
34983ANGIO,2023-02-20 05:01:53.051+00,2023-02-20 05:01:53.051+00,Rubus scandens,Aceptado/Válido,34983ANGIO,Rubus scandens,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
34984ANGIO,2023-02-20 05:01:53.131+00,2023-02-20 05:01:53.131+00,Rubus schiedeanus,Aceptado/Válido,34984ANGIO,Rubus schiedeanus,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
34985ANGIO,2023-02-20 05:01:53.215+00,2023-02-20 05:01:53.215+00,Rubus strigosus,Aceptado/Válido,34985ANGIO,Rubus strigosus,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
34986ANGIO,2023-02-20 05:01:53.289+00,2023-02-20 05:01:53.289+00,Rubus trilobus,Aceptado/Válido,34986ANGIO,Rubus trilobus,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
34988ANGIO,2023-02-20 05:01:53.368+00,2023-02-20 05:01:53.368+00,Rubus urticifolius,Aceptado/Válido,34988ANGIO,Rubus urticifolius,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
34990ANGIO,2023-02-20 05:01:53.442+00,2023-02-20 05:01:53.442+00,Rubus verae-crucis,Aceptado/Válido,34990ANGIO,Rubus verae-crucis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
34_pendiente,2023-02-20 05:01:53.53+00,2023-02-20 05:01:53.53+00,Euphorbia neriifolia,,,,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35028ANGIO,2023-02-20 05:01:53.604+00,2023-02-20 05:01:53.604+00,Prunus domestica,Aceptado/Válido,35028ANGIO,Prunus domestica,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35029ANGIO,2023-02-20 05:01:53.689+00,2023-02-20 05:01:53.689+00,Prunus erythroxylon,Aceptado/Válido,35029ANGIO,Prunus erythroxylon,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35030ANGIO,2023-02-20 05:01:53.765+00,2023-02-20 05:01:53.765+00,Prunus lundelliana,Aceptado/Válido,35030ANGIO,Prunus lundelliana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35031ANGIO,2023-02-20 05:01:53.841+00,2023-02-20 05:01:53.841+00,Prunus persica,Aceptado/Válido,35031ANGIO,Prunus persica,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35033ANGIO,2023-02-20 05:01:53.916+00,2023-02-20 05:01:53.916+00,Prunus rhamnoides,Aceptado/Válido,35033ANGIO,Prunus rhamnoides,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35034ANGIO,2023-02-20 05:01:53.989+00,2023-02-20 05:01:53.989+00,Prunus samydoides,Aceptado/Válido,35034ANGIO,Prunus samydoides,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35035ANGIO,2023-02-20 05:01:54.065+00,2023-02-20 05:01:54.065+00,Prunus tetradenia,Aceptado/Válido,35035ANGIO,Prunus tetradenia,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35036ANGIO,2023-02-20 05:01:54.139+00,2023-02-20 05:01:54.139+00,Prunus amygdalus,Aceptado/Válido,35036ANGIO,Prunus amygdalus,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35038ANGIO,2023-02-20 05:01:54.213+00,2023-02-20 05:01:54.213+00,Prunus communis,Sinónimo,35036ANGIO,Prunus amygdalus,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",,,,,,listado-admin
35039ANGIO,2023-02-20 05:01:54.29+00,2023-02-20 05:01:54.29+00,Prunus armeniaca,Aceptado/Válido,35039ANGIO,Prunus armeniaca,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35041ANGIO,2023-02-20 05:01:54.363+00,2023-02-20 05:01:54.363+00,Prunus gentryi,Aceptado/Válido,35041ANGIO,Prunus gentryi,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35051ANGIO,2023-02-20 05:01:54.439+00,2023-02-20 05:01:54.439+00,Moquilea platypus,Aceptado/Válido,35051ANGIO,Moquilea platypus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
35116ANGIO,2023-02-20 05:01:54.518+00,2023-02-20 05:01:54.518+00,Casimiroa edulis,Aceptado/Válido,35116ANGIO,Casimiroa edulis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35117ANGIO,2023-02-20 05:01:54.601+00,2023-02-20 05:01:54.601+00,Casimiroa sapota,Sinónimo,35116ANGIO,Casimiroa edulis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",,,,,,listado-admin
35118ANGIO,2023-02-20 05:01:54.682+00,2023-02-20 05:01:54.682+00,Casimiroa tetrameria,Aceptado/Válido,35118ANGIO,Casimiroa tetrameria,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35132ANGIO,2023-02-20 05:01:54.757+00,2023-02-20 05:01:54.757+00,Citrus x aurantium,Aceptado/Válido,35132ANGIO,Citrus x aurantium,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
35137ANGIO,2023-02-20 05:01:54.829+00,2023-02-20 05:01:54.829+00,Citrus sinensis,Aceptado/Válido,35137ANGIO,Citrus sinensis,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
35160ANGIO,2023-02-20 05:01:54.911+00,2023-02-20 05:01:54.911+00,Pouteria belizensis,Aceptado/Válido,35160ANGIO,Pouteria belizensis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35163ANGIO,2023-02-20 05:01:54.991+00,2023-02-20 05:01:54.991+00,Pouteria chiricana,Aceptado/Válido,35163ANGIO,Pouteria chiricana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35164ANGIO,2023-02-20 05:01:55.077+00,2023-02-20 05:01:55.077+00,Pouteria hypoglauca,Aceptado/Válido,35164ANGIO,Pouteria hypoglauca,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35166ANGIO,2023-02-20 05:01:55.151+00,2023-02-20 05:01:55.151+00,Pouteria durlandii,Aceptado/Válido,35166ANGIO,Pouteria durlandii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35168ANGIO,2023-02-20 05:01:55.228+00,2023-02-20 05:01:55.228+00,Pouteria lundellii,Aceptado/Válido,35168ANGIO,Pouteria lundellii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35169ANGIO,2023-02-20 05:01:55.309+00,2023-02-20 05:01:55.309+00,Pouteria squamosa,Aceptado/Válido,35169ANGIO,Pouteria squamosa,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35170ANGIO,2023-02-20 05:01:55.389+00,2023-02-20 05:01:55.389+00,Pouteria neglecta,Aceptado/Válido,35170ANGIO,Pouteria neglecta,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35172ANGIO,2023-02-20 05:01:55.465+00,2023-02-20 05:01:55.465+00,Pouteria rhynchocarpa,Aceptado/Válido,35172ANGIO,Pouteria rhynchocarpa,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35173ANGIO,2023-02-20 05:01:55.54+00,2023-02-20 05:01:55.54+00,Pouteria unilocularis,Sinónimo,35517ANGIO,Pouteria reticulata,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",,,,,,listado-admin
35198ANGIO,2023-02-20 05:01:55.618+00,2023-02-20 05:01:55.618+00,Manilkara chicle,Aceptado/Válido,35198ANGIO,Manilkara chicle,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35355ANGIO,2023-02-20 05:01:55.694+00,2023-02-20 05:01:55.694+00,Eryngium bonplandii,Aceptado/Válido,35355ANGIO,Eryngium bonplandii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35356ANGIO,2023-02-20 05:01:55.772+00,2023-02-20 05:01:55.772+00,Eryngium columnare,Aceptado/Válido,35356ANGIO,Eryngium columnare,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35357ANGIO,2023-02-20 05:01:55.848+00,2023-02-20 05:01:55.848+00,Eryngium comosum,Aceptado/Válido,35357ANGIO,Eryngium comosum,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35358ANGIO,2023-02-20 05:01:55.929+00,2023-02-20 05:01:55.929+00,Eryngium deppeanum,Aceptado/Válido,35358ANGIO,Eryngium deppeanum,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35359ANGIO,2023-02-20 05:01:56.012+00,2023-02-20 05:01:56.012+00,Eryngium longifolium,Aceptado/Válido,35359ANGIO,Eryngium longifolium,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35360ANGIO,2023-02-20 05:01:56.089+00,2023-02-20 05:01:56.089+00,Eryngium monocephalum,Aceptado/Válido,35360ANGIO,Eryngium monocephalum,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35361ANGIO,2023-02-20 05:01:56.168+00,2023-02-20 05:01:56.168+00,Eryngium humile,Aceptado/Válido,35361ANGIO,Eryngium humile,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35362ANGIO,2023-02-20 05:01:56.241+00,2023-02-20 05:01:56.241+00,Eryngium venustum,Aceptado/Válido,35362ANGIO,Eryngium venustum,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35363ANGIO,2023-02-20 05:01:56.329+00,2023-02-20 05:01:56.329+00,Eryngium beecheyanum,Aceptado/Válido,35363ANGIO,Eryngium beecheyanum,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35368ANGIO,2023-02-20 05:01:56.401+00,2023-02-20 05:01:56.401+00,Petroselinum crispum,Aceptado/Válido,35368ANGIO,Petroselinum crispum,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
35378ANGIO,2023-02-20 05:01:56.476+00,2023-02-20 05:01:56.476+00,Tauschia nudicaulis,Aceptado/Válido,35378ANGIO,Tauschia nudicaulis,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
35471ANGIO,2023-02-20 05:01:56.556+00,2023-02-20 05:01:56.556+00,Parmentiera parviflora,Aceptado/Válido,35471ANGIO,Parmentiera parviflora,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35487ANGIO,2023-02-20 05:01:56.636+00,2023-02-20 05:01:56.636+00,Rubus liebmannii,Aceptado/Válido,35487ANGIO,Rubus liebmannii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35488ANGIO,2023-02-20 05:01:56.72+00,2023-02-20 05:01:56.72+00,Rubus pumilus,Aceptado/Válido,35488ANGIO,Rubus pumilus,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35507ANGIO,2023-02-20 05:01:56.806+00,2023-02-20 05:01:56.806+00,Amaranthus palmeri,Aceptado/Válido,35507ANGIO,Amaranthus palmeri,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35509ANGIO,2023-02-20 05:01:56.882+00,2023-02-20 05:01:56.882+00,Urtica dioica,Aceptado/Válido,35509ANGIO,Urtica dioica,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
35515ANGIO,2023-02-20 05:01:56.959+00,2023-02-20 05:01:56.959+00,Pouteria glomerata,Aceptado/Válido,35515ANGIO,Pouteria glomerata,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35516ANGIO,2023-02-20 05:01:57.041+00,2023-02-20 05:01:57.041+00,Pouteria torta,Aceptado/Válido,35516ANGIO,Pouteria torta,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35517ANGIO,2023-02-20 05:01:57.116+00,2023-02-20 05:01:57.116+00,Pouteria reticulata,Aceptado/Válido,35517ANGIO,Pouteria reticulata,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,Bot validación
35521ANGIO,2023-02-20 05:01:57.196+00,2023-02-20 05:01:57.196+00,Prunus capollin,Aceptado/Válido,35521ANGIO,Prunus capollin,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
35526ANGIO,2023-02-20 05:01:57.277+00,2023-02-20 05:01:57.277+00,Passiflora edulis,Aceptado/Válido,35526ANGIO,Passiflora edulis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
